fname,media_id,url,clarifai_labels,google_labels
702714637,0,0,27,88.48,50,1.22,88.52,13.5,51.85,40.74,3.7,0,0,0,0,3.7,3.7,3.7,0,0,0,3.7,3.7,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,7.41,7.41,0,0,0,0,0,0,0,3.7,0,3.7,3.7,3.7,0,0,0,7.41,0,0,7.41,7.41,3.7,0,0,0,0,0,0,0,0,0,0,0
702714638,1,1,26,92.84,50,17.46,25.77,13,34.62,46.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,7.69,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,7.69,7.69,15.38,3.85,0,0,0,0,0,0,0,0,0,0,0
702714640,0,1,39,95.02,60.13,3.7,73.64,19.5,12.82,35.9,7.69,0,5.13,0,0,2.56,5.13,5.13,2.56,5.13,0,2.56,2.56,0,0,0,0,5.13,2.56,0,0,0,0,0,0,0,0,0,2.56,2.56,0,0,2.56,2.56,0,0,0,2.56,0,0,2.56,0,0,2.56,0,10.26,0,10.26,0,0,0,2.56,0,0,0,0,0,0,0,0,0,0
702714641,0,0,28,88.66,50,4.35,1,14,32.14,50,3.57,0,0,0,0,3.57,3.57,0,0,0,0,3.57,0,3.57,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,3.57,3.57,0,0,3.57,3.57,0,0,0,3.57,0,0,0,0,3.57,3.57,0,10.71,3.57,3.57,3.57,10.71,10.71,0,3.57,0,0,0,0,0,0,0,0,0
702714649,0,0,31,89.12,97.31,2.96,25.77,15.5,25.81,70.97,3.23,0,0,3.23,0,0,3.23,12.9,0,3.23,0,9.68,3.23,3.23,0,0,3.23,19.35,0,0,6.45,3.23,0,0,0,0,0,0,6.45,6.45,0,0,16.13,16.13,0,0,0,0,0,0,0,0,0,3.23,0,9.68,0,6.45,6.45,6.45,3.23,3.23,0,0,0,0,0,0,0,0,0,0
702714650,1,1,24,92.84,79.76,74.76,99,12,25,66.67,0,0,0,0,0,0,4.17,8.33,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,8.33,4.17,4.17,0,0,4.17,0,20.83,8.33,4.17,8.33,4.17,29.17,0,0,4.17,0,0,0,0,0,0,0,0
702714651,0,0,28,92.84,50,1.06,87.2,14,39.29,53.57,7.14,0,3.57,0,0,3.57,0,10.71,0,0,0,3.57,3.57,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,21.43,21.43,0,7.14,0,0,0,0,0,3.57,3.57,0,0,0,0,0,0,7.14,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0
702714654,1,1,25,88.07,65.56,1.59,1,12.5,40,60,4,0,0,0,0,4,0,4,0,0,0,20,4,16,0,4,0,8,0,0,0,0,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,24,0,0,8,0,16,0,0,4,0,4,0,12,0,0,4,0,0,0,0,0,0,0,0,0
702714655,0,0,28,92.84,96.27,1,25.77,14,53.57,35.71,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,0,0,17.86,0,3.57,0,0,3.57,0,3.57,0,0,0,3.57,0,0,3.57,3.57,3.57,0,0,0,14.29,10.71,3.57,0,3.57,0,3.57,0,3.57,3.57,0,0,14.29,0,0,3.57,0,0,0,0,0,0,0,0,0
702714657,1,1,39,92.84,77.92,1,99,19.5,58.97,71.79,0,0,0,0,0,0,2.56,0,0,0,0,10.26,10.26,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,28.21,2.56,25.64,0,0,0,0,0,0,5.13,5.13,2.56,0,0,0,0,0,0,0,0,0,10.26,56.41,0,0,0,0,0,0,0,0,0,0,0
702714663,0,0,41,94.93,59.64,1,71.55,20.5,46.34,51.22,2.44,0,2.44,0,0,0,0,2.44,0,0,0,2.44,2.44,0,0,0,0,2.44,0,0,0,0,2.44,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,9.76,2.44,4.88,4.88,2.44,0,0,0,4.88,0,2.44,2.44,4.88,34.15,0,0,0,0,0,0,0,0,0,0,0
702714671,2,2,25,92.84,99,1,25.77,12.5,48,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,16,0,0,0,0,4,0,4,0,32,16,0,4,0,0,0,0,0,8,0,8,0
702714672,0,0,30,92.84,50,43.37,25.77,15,40,46.67,6.67,0,3.33,0,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0,0,0,3.33,3.33,0,3.33,3.33,0,3.33,0,0,3.33,0,0,3.33,0,0,0,0,20,3.33,6.67,13.33,3.33,6.67,0,3.33,0,0,0,0,0,0,0,0,0
702714674,1,2,30,92.84,95.2,10.08,99,15,46.67,73.33,0,0,0,0,0,0,3.33,0,0,0,6.67,6.67,6.67,0,0,0,0,16.67,0,0,0,3.33,0,0,0,0,0,0,3.33,0,3.33,0,6.67,3.33,3.33,0,0,23.33,6.67,13.33,13.33,0,0,3.33,0,13.33,6.67,6.67,0,13.33,20,0,0,0,0,0,0,0,0,0,0,0
702714677,0,0,21,92.84,99,1,99,10.5,19.05,71.43,0,0,0,0,0,0,4.76,4.76,0,4.76,9.52,9.52,9.52,0,0,0,0,52.38,9.52,0,9.52,4.76,0,0,0,0,0,0,0,0,0,0,9.52,4.76,0,0,0,28.57,23.81,4.76,4.76,0,0,4.76,0,0,0,0,0,0,14.29,4.76,0,0,0,0,0,0,0,0,0,0
702714678,1,1,23,92.84,98.44,1,93.61,11.5,39.13,52.17,0,0,0,0,0,0,0,0,0,0,0,13.04,8.7,4.35,0,4.35,0,21.74,0,0,0,4.35,0,0,0,0,0,0,4.35,0,4.35,0,0,0,0,0,0,8.7,8.7,4.35,0,0,0,0,0,4.35,4.35,0,0,8.7,17.39,0,8.7,0,0,0,0,0,0,0,0,0
702714679,1,1,26,88.28,50,38.39,1,13,46.15,50,3.85,0,0,0,0,3.85,0,3.85,0,0,0,3.85,0,3.85,0,0,3.85,3.85,0,0,0,0,3.85,0,3.85,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.23,0,15.38,3.85,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0
702714680,1,1,30,88.98,50,1,84.54,15,60,50,3.33,0,0,0,0,3.33,0,0,0,0,0,3.33,3.33,0,0,0,0,3.33,0,0,0,0,6.67,0,6.67,0,0,0,6.67,6.67,0,0,0,0,0,0,0,6.67,0,3.33,3.33,0,0,0,0,6.67,0,6.67,0,20,6.67,0,3.33,0,0,0,0,0,0,0,0,0
702714682,0,0,32,92.84,82.58,1,81.93,16,37.5,50,0,0,0,0,0,0,9.38,9.38,0,3.12,0,12.5,6.25,3.12,0,0,0,9.38,0,0,0,3.12,0,0,0,0,0,0,15.62,15.62,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,3.12,3.12,0,0
702714686,1,1,25,92.84,94.5,1,1,12.5,36,84,0,0,0,0,0,0,4,0,0,8,0,8,0,8,0,8,0,16,0,0,4,4,0,0,0,0,0,0,16,0,8,8,20,20,0,0,0,8,0,0,8,0,0,4,0,4,0,4,0,0,16,0,0,0,4,0,0,0,0,0,0,0
702714688,1,0,30,92.84,84.14,1,99,15,26.67,83.33,0,0,0,0,0,0,16.67,13.33,0,3.33,0,23.33,20,3.33,0,0,3.33,10,0,0,6.67,0,3.33,0,0,0,3.33,0,33.33,23.33,0,6.67,40,36.67,0,3.33,0,0,0,0,0,0,0,0,0,3.33,0,0,3.33,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0
702714689,0,0,26,92.84,99,63.54,89.84,13,30.77,88.46,0,0,0,0,0,0,11.54,0,0,7.69,3.85,3.85,3.85,0,0,0,0,34.62,3.85,0,3.85,3.85,3.85,3.85,0,0,0,0,3.85,0,3.85,0,3.85,0,0,0,0,15.38,11.54,0,3.85,0,0,3.85,0,19.23,3.85,11.54,3.85,11.54,15.38,3.85,0,0,0,0,0,0,0,0,0,0
702714690,0,0,23,92.84,99,9.25,99,11.5,34.78,73.91,0,0,0,0,0,0,0,8.7,0,0,0,13.04,8.7,0,0,0,0,34.78,4.35,0,4.35,4.35,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0,21.74,17.39,0,4.35,0,0,0,0,13.04,0,4.35,8.7,8.7,13.04,4.35,8.7,0,0,0,0,0,0,0,0,0
702714693,1,0,27,92.84,99,1,25.77,13.5,51.85,81.48,0,0,0,0,0,0,3.7,3.7,0,0,3.7,7.41,3.7,3.7,0,3.7,0,29.63,0,0,0,3.7,0,0,0,0,0,0,3.7,3.7,0,0,11.11,7.41,0,0,3.7,22.22,11.11,7.41,11.11,0,0,3.7,0,3.7,3.7,0,0,14.81,22.22,3.7,0,0,0,0,0,0,0,0,0,0
702714696,1,1,30,88.98,63.05,1,84.54,15,50,73.33,3.33,0,0,0,0,3.33,3.33,6.67,0,3.33,3.33,10,6.67,3.33,0,0,3.33,6.67,0,0,0,0,3.33,0,3.33,0,0,0,10,3.33,0,6.67,23.33,23.33,0,0,0,13.33,3.33,0,3.33,0,6.67,3.33,0,6.67,0,6.67,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0
702714699,2,2,30,92.84,99,1,84.54,15,20,80,0,0,0,0,0,0,0,0,0,3.33,0,3.33,3.33,0,0,0,0,33.33,0,0,3.33,3.33,0,0,0,0,0,0,0,0,0,0,23.33,23.33,0,0,0,10,6.67,3.33,3.33,0,0,0,0,3.33,0,0,3.33,0,13.33,0,0,0,0,0,0,0,0,0,0,0
702714705,0,0,34,95.28,88.03,47.25,99,17,44.12,70.59,2.94,0,2.94,0,0,0,5.88,0,0,0,2.94,11.76,11.76,0,0,0,0,11.76,0,0,0,2.94,0,0,0,0,0,0,2.94,2.94,0,0,2.94,2.94,0,0,0,2.94,0,2.94,2.94,0,0,5.88,0,20.59,11.76,5.88,2.94,5.88,14.71,0,0,0,0,0,0,0,0,0,0,0
702714706,1,1,38,95.07,70.08,1.52,99,19,36.84,42.11,2.63,0,2.63,0,0,0,0,0,0,2.63,2.63,7.89,7.89,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.16,0,13.16,13.16,2.63,0,0,0,7.89,2.63,0,5.26,10.53,7.89,0,0,0,0,0,0,0,0,0,0,0
702714711,1,1,30,92.84,99,23.51,25.77,15,46.67,80,0,0,0,0,0,0,3.33,3.33,0,0,0,0,0,0,0,0,0,23.33,0,0,3.33,0,0,0,0,0,0,0,3.33,0,3.33,0,13.33,3.33,6.67,0,3.33,3.33,0,0,3.33,0,0,0,0,16.67,3.33,13.33,0,20,6.67,13.33,3.33,0,0,0,0,0,0,0,0,0
702714715,2,2,27,92.84,98.62,1.22,99,13.5,51.85,81.48,0,0,0,0,0,0,7.41,0,0,3.7,0,14.81,14.81,0,0,0,0,22.22,0,0,3.7,3.7,3.7,0,0,0,0,3.7,3.7,3.7,0,0,14.81,11.11,0,0,3.7,11.11,0,7.41,7.41,3.7,0,3.7,0,7.41,0,3.7,3.7,18.52,3.7,0,3.7,0,0,0,0,0,0,0,0,0
702714716,0,0,29,92.84,99,26.55,85.87,14.5,27.59,75.86,0,0,0,0,0,0,6.9,0,0,3.45,0,3.45,3.45,0,0,0,0,27.59,3.45,0,3.45,6.9,3.45,3.45,0,0,0,0,3.45,0,0,0,27.59,6.9,0,0,20.69,3.45,0,0,3.45,0,0,3.45,0,13.79,3.45,3.45,6.9,0,3.45,3.45,0,0,0,0,0,0,0,0,0,0
679604651,5,5,41,90.14,68.71,99,3.09,20.5,43.9,53.66,2.44,0,0,0,0,2.44,2.44,4.88,0,0,0,2.44,0,2.44,0,0,2.44,7.32,0,0,0,0,4.88,2.44,0,0,2.44,0,0,0,0,0,0,0,0,0,0,2.44,0,2.44,0,0,0,2.44,0,34.15,7.32,26.83,0,0,4.88,2.44,0,0,0,0,0,0,0,0,0,0
679604784,5,5,33,92.84,99,2.4,1,16.5,39.39,87.88,0,0,0,0,0,0,3.03,0,0,0,6.06,9.09,0,9.09,0,9.09,0,30.3,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,3.03,3.03,0,0,0,54.55,9.09,0,45.45,0,0,3.03,0,9.09,0,6.06,3.03,12.12,0,0,0,0,3.03,0,0,0,0,0,0,0
679604924,5,5,30,92.84,97.69,10.08,1,15,46.67,66.67,0,0,0,0,0,0,3.33,3.33,0,0,0,13.33,3.33,10,0,3.33,3.33,20,0,0,3.33,3.33,6.67,3.33,3.33,0,0,0,10,6.67,0,0,13.33,13.33,0,0,0,16.67,6.67,3.33,6.67,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679605270,5,5,44,92.84,67.52,5.43,99,22,40.91,50,0,0,0,0,0,0,0,9.09,0,0,0,9.09,9.09,0,0,0,0,4.55,0,0,4.55,0,4.55,2.27,0,0,2.27,0,11.36,6.82,0,4.55,20.45,13.64,0,9.09,0,0,0,0,0,0,0,0,0,9.09,2.27,6.82,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0
679604285,4,4,31,92.84,97.31,1,99,15.5,41.94,41.94,0,0,0,0,0,0,3.23,6.45,0,0,3.23,12.9,12.9,0,0,0,0,19.35,0,0,3.23,6.45,0,0,0,0,0,0,0,0,0,0,6.45,3.23,0,0,0,9.68,6.45,0,0,3.23,0,3.23,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,0,0,0,0
679604310,3,4,24,92.84,99,1,99,12,41.67,83.33,0,0,0,0,0,0,4.17,4.17,0,4.17,8.33,8.33,8.33,0,0,0,0,29.17,0,0,0,0,0,0,0,0,0,0,16.67,8.33,8.33,0,12.5,8.33,0,0,4.17,16.67,16.67,0,0,0,0,4.17,0,4.17,0,4.17,0,4.17,37.5,4.17,0,0,0,4.17,4.17,0,0,0,0,0
679604314,4,4,29,92.84,75.49,1,85.87,14.5,65.52,44.83,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,0,6.9,0,0,0,0,6.9,0,6.9,0,0,0,3.45,3.45,0,0,3.45,0,3.45,0,0,13.79,3.45,6.9,3.45,3.45,0,0,0,3.45,0,3.45,0,27.59,0,0,3.45,0,0,0,0,0,0,0,0,0
679604349,5,4,28,88.66,63.97,89.63,25.77,14,35.71,50,3.57,0,0,0,0,3.57,7.14,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,3.57,21.43,3.57,17.86,0,7.14,3.57,0,3.57,0,0,0,0,0,0,0,0,0
679604452,3,4,32,92.84,99,1,99,16,31.25,84.38,0,0,0,0,0,0,3.12,0,0,6.25,9.38,9.38,9.38,0,0,0,0,28.12,0,0,9.38,0,0,0,0,0,0,0,15.62,6.25,3.12,6.25,25,21.88,0,0,3.12,6.25,6.25,0,0,0,0,3.12,0,3.12,0,3.12,0,0,15.62,6.25,0,0,0,0,0,0,0,0,0,0
679604456,4,4,26,92.84,93.79,1.4,89.84,13,30.77,57.69,0,0,0,0,0,0,3.85,0,0,0,0,3.85,3.85,0,0,0,0,15.38,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,3.85,3.85,0,0,0,11.54,0,11.54,11.54,0,0,3.85,0,7.69,3.85,3.85,0,11.54,19.23,0,0,0,0,0,0,0,7.69,0,7.69,0
679604774,4,4,24,92.84,99,1,99,12,37.5,79.17,0,0,0,0,0,0,0,8.33,0,4.17,0,29.17,29.17,0,0,0,0,41.67,12.5,0,4.17,4.17,0,0,0,0,0,0,0,0,0,0,4.17,0,0,0,0,20.83,12.5,0,8.33,0,0,0,0,4.17,0,4.17,0,0,8.33,4.17,0,0,0,0,0,0,0,0,0,0
679604815,4,4,24,92.84,79.76,1,99,12,70.83,58.33,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,8.33,0,0,0,0,4.17,0,0,0,0,4.17,8.33,8.33,0,0,0,0,0,0,0,20.83,4.17,8.33,8.33,4.17,4.17,0,0,4.17,0,4.17,0,33.33,0,0,4.17,0,0,0,0,0,0,0,0,0
679604851,4,4,36,92.84,97.37,1,99,18,44.44,83.33,0,0,0,0,0,0,2.78,8.33,0,0,0,36.11,33.33,0,0,0,0,19.44,0,0,2.78,2.78,2.78,0,0,0,2.78,0,19.44,8.33,5.56,2.78,25,19.44,0,0,2.78,8.33,8.33,0,0,0,0,0,0,2.78,0,2.78,0,0,8.33,0,0,0,0,2.78,2.78,0,0,0,0,0
679604880,3,4,35,92.84,92.33,5.55,98.56,17.5,31.43,71.43,0,0,0,0,0,0,2.86,5.71,0,0,0,5.71,5.71,0,0,0,0,14.29,0,0,5.71,0,0,0,0,0,0,0,5.71,2.86,0,2.86,28.57,20,5.71,2.86,2.86,0,0,0,0,0,0,2.86,0,11.43,2.86,2.86,5.71,0,14.29,0,0,0,0,0,0,0,0,0,0,0
679605019,4,4,31,92.84,99,1,99,15.5,51.61,74.19,0,0,0,0,0,0,0,3.23,0,0,3.23,9.68,9.68,0,0,0,0,29.03,0,0,0,3.23,0,0,0,0,0,0,22.58,12.9,9.68,0,6.45,3.23,0,0,3.23,19.35,19.35,3.23,0,0,0,0,0,0,0,0,0,3.23,35.48,0,0,0,0,3.23,3.23,0,0,0,0,0
679605065,4,4,43,92.84,99,1,99,21.5,20.93,88.37,0,0,0,0,0,0,4.65,6.98,0,4.65,2.33,18.6,16.28,0,0,0,0,27.91,0,0,6.98,2.33,0,0,0,0,0,0,25.58,13.95,2.33,4.65,30.23,23.26,0,2.33,2.33,11.63,11.63,0,0,0,0,2.33,0,2.33,2.33,0,0,0,6.98,0,0,0,0,2.33,2.33,0,0,0,0,0
679605162,3,4,28,92.84,92.33,1,87.2,14,53.57,75,0,0,0,0,0,0,0,0,0,3.57,0,10.71,7.14,3.57,0,0,0,14.29,0,3.57,0,3.57,0,0,0,0,0,0,3.57,0,0,3.57,0,0,0,0,0,17.86,7.14,10.71,7.14,3.57,0,0,0,3.57,3.57,0,0,10.71,35.71,0,0,0,0,0,0,0,0,0,0,0
679605202,5,4,23,92.84,99,9.25,99,11.5,34.78,73.91,0,0,0,0,0,0,8.7,13.04,0,4.35,0,8.7,8.7,0,0,0,0,26.09,0,0,8.7,4.35,4.35,4.35,0,0,0,0,8.7,4.35,0,0,8.7,8.7,0,0,0,0,0,0,0,0,0,8.7,0,8.7,0,4.35,4.35,4.35,13.04,0,0,0,0,0,0,0,0,0,0,0
679605249,4,4,31,92.84,83.34,1,99,15.5,58.06,67.74,0,0,0,0,0,0,3.23,0,0,3.23,0,6.45,6.45,0,0,0,0,9.68,0,0,0,3.23,0,0,0,0,0,0,3.23,0,0,3.23,3.23,3.23,0,0,0,12.9,0,9.68,9.68,0,3.23,3.23,0,3.23,3.23,0,0,12.9,25.81,0,0,3.23,0,0,0,0,0,0,0,0
679605253,4,4,31,92.84,97.31,1,83.22,15.5,45.16,64.52,0,0,0,0,0,0,3.23,0,0,0,3.23,9.68,6.45,3.23,0,3.23,0,19.35,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,3.23,3.23,0,0,0,22.58,6.45,12.9,16.13,0,0,3.23,0,3.23,3.23,0,0,19.35,22.58,0,0,0,0,0,0,0,6.45,0,6.45,0
679605277,4,4,24,92.84,99,1,99,12,50,79.17,0,0,0,0,0,0,4.17,0,0,8.33,4.17,25,25,0,0,0,0,29.17,0,0,4.17,4.17,0,0,0,0,0,0,4.17,0,4.17,0,16.67,8.33,0,0,4.17,12.5,12.5,0,0,0,0,4.17,0,4.17,0,4.17,0,0,4.17,0,0,0,0,0,0,0,0,0,0,0
679605280,5,4,37,92.84,94.74,1,25.77,18.5,45.95,64.86,0,0,0,0,0,0,2.7,0,0,2.7,5.41,0,0,0,0,0,0,16.22,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,2.7,2.7,0,0,0,10.81,8.11,5.41,2.7,0,0,2.7,0,5.41,0,5.41,0,5.41,37.84,0,0,0,0,0,0,0,0,0,0,0
679605282,5,4,22,92.84,99,1,25.77,11,59.09,68.18,0,0,0,0,0,0,0,0,0,0,0,9.09,4.55,4.55,0,4.55,0,31.82,0,4.55,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,13.64,13.64,4.55,9.09,0,0,0,4.55,0,4.55,0,27.27,4.55,0,9.09,0,0,0,0,0,0,0,0,0
679605293,4,4,40,90.06,97.69,1.28,25.77,20,32.5,72.5,2.5,0,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,20,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,20,5,12.5,0,0,0,7.5,2.5,5,0,17.5,40,0,0,0,0,0,0,0,0,0,0,0
679605350,4,4,24,92.84,99,1,99,12,41.67,91.67,0,0,0,0,0,0,4.17,0,0,8.33,4.17,16.67,16.67,0,0,0,0,37.5,4.17,0,4.17,4.17,0,0,0,0,0,0,4.17,0,4.17,0,12.5,8.33,0,0,4.17,20.83,16.67,4.17,4.17,0,0,4.17,0,0,0,0,0,4.17,25,4.17,0,0,0,0,0,0,0,0,0,0
679604287,3,3,25,92.84,94.5,20.24,91.14,12.5,32,48,0,0,0,0,0,0,8,4,0,0,4,4,4,0,0,0,0,16,0,0,8,0,0,0,0,0,0,0,4,4,0,0,8,0,0,0,8,0,0,0,0,0,0,8,0,16,12,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
679604343,3,3,38,89.9,78.51,1.52,25.77,19,57.89,68.42,2.63,0,0,0,2.63,0,2.63,0,0,2.63,0,0,0,0,0,0,0,7.89,0,0,0,2.63,0,0,0,0,0,0,2.63,0,0,2.63,2.63,2.63,0,0,0,7.89,0,5.26,2.63,0,2.63,2.63,0,7.89,5.26,2.63,0,7.89,28.95,0,0,2.63,0,0,0,0,0,0,0,0
679604412,5,3,31,89.12,50,1,1.23,15.5,45.16,45.16,3.23,0,0,0,0,3.23,0,6.45,0,0,0,9.68,3.23,6.45,0,0,3.23,3.23,0,0,0,0,3.23,0,3.23,0,0,0,9.68,9.68,0,0,0,0,0,0,0,12.9,0,0,6.45,0,6.45,0,0,6.45,0,6.45,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0
679604431,4,3,41,90.14,76.78,1,25.77,20.5,51.22,56.1,2.44,0,0,0,2.44,0,0,2.44,0,4.88,0,0,0,0,0,0,0,7.32,0,0,0,0,0,0,0,0,0,0,21.95,7.32,14.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,34.15,0,0,0,0,0,0,0,0,0,0,0
679604437,3,3,23,96.18,95.89,1,25.77,11.5,30.43,78.26,4.35,0,4.35,0,0,0,4.35,4.35,0,4.35,0,0,0,0,0,0,0,17.39,0,0,0,4.35,0,0,0,0,0,0,8.7,8.7,0,0,4.35,4.35,0,0,0,4.35,0,0,4.35,0,0,4.35,0,4.35,0,4.35,0,17.39,21.74,0,4.35,0,0,0,0,0,0,0,0,0
679604473,3,3,25,92.84,99,1.59,99,12.5,56,72,0,0,0,0,0,0,12,4,0,4,0,16,12,4,0,0,0,24,0,0,4,8,4,4,0,0,0,0,12,12,0,0,8,8,0,0,0,8,0,4,4,0,0,4,0,4,0,4,0,4,0,0,4,0,0,0,0,0,0,0,0,0
679604482,4,3,42,92.84,95.2,2.82,70.57,21,45.24,66.67,0,0,0,0,0,0,4.76,0,0,0,2.38,2.38,2.38,0,0,0,0,16.67,0,0,0,2.38,0,0,0,0,0,0,0,0,0,0,2.38,2.38,0,0,0,16.67,9.52,9.52,7.14,0,0,4.76,0,9.52,4.76,2.38,2.38,9.52,38.1,0,0,0,0,0,0,0,0,0,0,0
679604517,3,3,37,92.84,99,1,99,18.5,18.92,75.68,0,0,0,0,0,0,8.11,5.41,0,2.7,0,10.81,8.11,0,0,0,0,24.32,0,2.7,2.7,10.81,0,0,0,0,0,0,16.22,8.11,2.7,2.7,32.43,29.73,0,0,2.7,0,0,0,0,0,0,0,0,2.7,0,0,2.7,0,8.11,0,0,0,0,0,0,0,2.7,2.7,0,0
679604522,3,3,31,92.84,97.31,2.96,99,15.5,41.94,74.19,0,0,0,0,0,0,0,0,0,0,0,9.68,9.68,0,0,0,0,19.35,0,3.23,0,3.23,3.23,0,3.23,0,0,0,0,0,0,0,0,0,0,0,0,25.81,9.68,12.9,12.9,3.23,0,0,0,9.68,0,9.68,0,12.9,35.48,0,0,0,0,0,0,0,0,0,0,0
679604547,4,3,33,92.84,99,1,99,16.5,45.45,78.79,0,0,0,0,0,0,3.03,3.03,0,0,9.09,9.09,9.09,0,0,0,0,24.24,0,0,3.03,3.03,0,0,0,0,0,0,6.06,0,3.03,3.03,21.21,9.09,12.12,0,3.03,15.15,9.09,6.06,6.06,0,0,3.03,0,3.03,0,3.03,0,9.09,24.24,0,0,0,0,0,0,0,0,0,0,0
679604559,4,3,29,92.84,95.75,1,99,14.5,51.72,72.41,0,0,0,0,0,0,3.45,0,0,0,3.45,6.9,6.9,0,0,0,0,17.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.14,10.34,13.79,13.79,3.45,0,3.45,0,6.9,3.45,3.45,0,10.34,41.38,0,0,0,0,0,0,0,0,0,0,0
679604593,3,3,33,92.84,72.77,6.95,25.77,16.5,60.61,60.61,0,0,0,0,0,0,3.03,6.06,0,0,0,0,0,0,0,0,0,6.06,0,0,0,0,0,0,0,0,0,0,15.15,15.15,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,12.12,3.03,9.09,0,24.24,3.03,0,9.09,0,0,0,0,0,0,0,0,0
679604614,5,3,23,92.84,99,1,99,11.5,47.83,78.26,0,0,0,0,0,0,4.35,4.35,0,0,0,8.7,8.7,0,0,0,0,26.09,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,4.35,4.35,0,0,0,17.39,4.35,8.7,8.7,0,4.35,4.35,0,4.35,0,4.35,0,4.35,34.78,0,0,0,0,0,0,0,0,0,0,0
679604681,4,3,41,90.14,83.54,3.05,71.55,20.5,51.22,68.29,2.44,0,0,0,2.44,0,0,0,0,0,0,7.32,4.88,2.44,0,0,0,9.76,0,2.44,0,2.44,0,0,0,0,0,0,2.44,0,0,2.44,0,0,0,0,0,12.2,4.88,4.88,4.88,0,2.44,0,0,9.76,4.88,4.88,0,7.32,31.71,0,0,0,0,0,0,0,0,0,0,0
679604725,4,3,36,92.84,86.68,1.79,98.27,18,47.22,69.44,0,0,0,0,0,0,2.78,0,0,2.78,0,5.56,5.56,0,0,0,0,11.11,0,2.78,0,2.78,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,13.89,5.56,8.33,5.56,2.78,0,2.78,0,8.33,5.56,2.78,0,8.33,33.33,0,0,0,0,0,0,0,0,0,0,0
679604743,3,3,29,92.84,91.6,1,85.87,14.5,37.93,68.97,0,0,0,0,0,0,3.45,0,0,0,0,3.45,3.45,0,0,0,0,13.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,3.45,0,0,0,13.79,3.45,10.34,6.9,3.45,0,3.45,0,0,0,0,0,20.69,34.48,0,0,3.45,0,0,0,0,0,0,0,0
